0, 43981.65616480963, 43900.01970911687, Infinity, 2891822.983060459, 64358.15911881918, 39033.04547119186, 46100.96662113412, 4.876628081679362E113, 63306.93625422562, 2091038.8789925487, 39967.94047839378, Infinity, Infinity, Infinity, 40251.045917924894, Infinity, Infinity, Infinity, 739475.2081963145, 49466.74328103028, 31546.95930943942, 81889.63658927278, 44903.98641996899, Infinity, 36161.70367598851, 50260.49532521371, 43444.84866436316, 44179.71067429836, Infinity, 37060.44081534736, Infinity, Infinity, Infinity, 45411.597462635065, 57295.26569085293, 42898.52998337637, 43096.24489267184, 6.656235378611195E8, 40608.246328888075, 39193.7877451307, 43362.08630474958, Infinity, 50719.799899579855, 39906.76334505499, 44869.04680543474, 537457.3718649412, 67271.87724527402, Infinity, 46723.95582511531, Infinity, 9.170780421872656E93, Infinity, 47884.39840389126, 43113.75901316916, 49077.60210570561, 54040.21155625483, 43139.26934439449, Infinity, 47615.03059271538, Infinity, 43984.848263923486, 48154.89144305116, Infinity, 2212916.4595446484, Infinity, 46234.088340864066, 45258.886010722075, 35239.91552785972, 47665.623748373386, 47122.09839410093, 48665.77793240948, 4.203511258764899E8, Infinity, 39579.58781068529, 35908.925761625505, 268135.54571627005, 49185.47818889684, 39351.71297685072, 3.2899946800948376E28, Infinity, Infinity, 1.2300133270839691E7, 40627.6951397133, 38913.80489825526, 40379.84745521004, 66043.81202813696, Infinity, Infinity, 41827.66552349261, Infinity, 46030.42505299825, 420700.23777087685, 47359.85525528921, 1.4340326003908484E9, 48643.8727718018, 44290.99993843875, 42649.902511471315, 46326.00106686375, 40753.79902395803, Infinity
204, 20.331804863611964, 20.559444045664367, 20.69158312339795, 20.973269417284367, 20.984953858596793, 20.987508740981294, 21.086487900042435, 21.14126349268143, 21.21466949986504, 21.28424949691225, 21.341399124165637, 21.406376130719394, 21.40698355350571, 21.46715192108111, 21.4750148732955, 21.537751095539903, 21.545811155176054, 21.56491963306751, 21.57470640886345, 21.669614048938566, 21.68770113818127, 21.712278371693166, 21.74198874302348, 21.768730972186113, 21.79380217295753, 21.794491424137565, 21.795827598325335, 21.800294320248724, 21.843561507803866, 21.87570414044043, 21.92356372778409, 21.954734011913327, 22.01846981513039, 22.104129352317244, 22.113888762691296, 22.130434171400015, 22.174099938667567, 22.182458653972844, 22.183719332035388, 22.21907386934166, 22.28916950111728, 22.351584747309136, 22.35425435191391, 22.396835144206147, 22.404093726092988, 22.513408572629643, 22.515682320473264, 22.562398327337004, 22.57061131101784, 22.625068827955438, 22.62590799303144, 22.62818493211398, 22.639717781309084, 22.646833920259276, 22.66943921517594, 22.67700757376333, 22.69428148952613, 22.697403225365182, 22.70218580154548, 22.702549683811775, 22.708077342155583, 22.721464810208875, 22.735425494820337, 22.73729244321924, 22.739649289298075, 22.746471392441016, 22.765498022964305, 22.77232282997371, 22.79229951385549, 22.803307121575756, 22.83612637048435, 22.841400690544084, 22.863463209224783, 22.90233330737497, 22.91522336815421, 22.91893221605818, 22.94205283932584, 22.945063577124092, 22.960998586349593, 22.9616272705552, 22.964695199329686, 22.97690240577855, 22.986404743931185, 22.992107376790727, 22.993435363015763, 22.99357956877769, 23.004190139621564, 23.011876366694203, 23.014016525275235, 23.024155322063557, 23.046352204298394, 23.05602013314644, 23.110849772971953, 23.117146251700966, 23.141335298465457, 23.15763799713358, 23.160201898733792, 23.172522315198684, 23.18390752889309, 23.18626504178839
205, 18.883371597465363, 19.94588298463461, 20.00624697957316, 20.282811007639367, 20.291074891815917, 20.507488414084655, 20.648637821380554, 20.686544823138256, 20.821996968555098, 20.907788423785934, 20.918629953987384, 21.057144653593607, 21.204935728702182, 21.50104308593286, 21.505377315862965, 21.58594516816817, 21.593413970513446, 21.61433093730828, 21.615456262546488, 21.659695917765234, 21.66788971313221, 21.70529189471687, 21.720702414370948, 21.72291625187254, 21.731751994220204, 21.742377981250307, 21.76668542214337, 21.84498589185257, 21.849297108635078, 21.862458924190047, 21.872939410879784, 21.91601508294225, 21.931086739530972, 21.976074170679244, 22.062788687051768, 22.08073569026239, 22.08938210658619, 22.0981277417791, 22.14572970555497, 22.154102475482773, 22.19424678329163, 22.202151845245456, 22.208220843433622, 22.210216475995747, 22.240621511751854, 22.24516347141156, 22.26537949976196, 22.299546312573092, 22.305113440944176, 22.324761063210786, 22.33010914986748, 22.341490167805738, 22.37118878656783, 22.411504689500294, 22.48072011186872, 22.483406949383273, 22.4895172499394, 22.491949307891275, 22.50592876189296, 22.527393715930184, 22.56469084530406, 22.56492148133814, 22.62375966358033, 22.66196911768257, 22.665010745507946, 22.665796052210172, 22.6959444204041, 22.699622510638495, 22.701251860031118, 22.72048630273654, 22.72457790671085, 22.72613849923718, 22.730246272478997, 22.77957573847123, 22.807401347276553, 22.82183006817603, 22.84342247622851, 22.86113950129097, 22.881349546793338, 22.894919751569613, 22.90668628760756, 22.911652830567895, 22.922900585254066, 22.924786582295827, 22.9275083067613, 22.93413701406672, 22.935573215881305, 22.936077760447805, 22.968066574020234, 22.970573680666515, 22.99258532688553, 22.993170810891232, 23.026909826114174, 23.07292283493912, 23.10641235557718, 23.109045049591607, 23.11708260647977, 23.12154075814932, 23.123067871154877, 23.130996534838648
206, 19.395301193397067, 20.142831643669474, 20.3034898399604, 20.50706664051307, 20.64342596226889, 20.753801255600408, 20.888366977923052, 20.917685515431433, 20.948630750639605, 21.147752023113718, 21.197749014659152, 21.338715853605308, 21.40301001518508, 21.40522439774365, 21.43338827391268, 21.460931264997463, 21.566034376615107, 21.574426153629144, 21.628889182774923, 21.647242605508282, 21.66508563411577, 21.674978705743243, 21.70954110856324, 21.71273350145486, 21.758748471406435, 21.760183984341783, 21.860358371985686, 21.898787750881663, 21.919691683667967, 21.965085661516174, 21.975650390995668, 22.034760652817067, 22.04038300062641, 22.04343835640301, 22.051266663504048, 22.06883671807259, 22.07394678820695, 22.085081510572433, 22.093098713160586, 22.14887074561258, 22.15493285179583, 22.167590160733493, 22.22812913909902, 22.228691732345084, 22.2585589937657, 22.25987911349211, 22.276153204161755, 22.281361131655036, 22.283952279876775, 22.29343484003486, 22.346696363085577, 22.36354935413325, 22.383619308292385, 22.388914528207042, 22.394005674804, 22.397950642285412, 22.402314938525567, 22.406742940423516, 22.45522512477637, 22.487681141797243, 22.50263235509577, 22.517218366841462, 22.534271410392346, 22.53507099123432, 22.552764945850907, 22.557275512289014, 22.561974013566267, 22.617104164548667, 22.629559604051646, 22.641203191974498, 22.6453086853512, 22.71146908635636, 22.728316685005293, 22.728464358266137, 22.735398686041872, 22.737500356848273, 22.73947387694772, 22.7443994868917, 22.744487473393896, 22.744562763238818, 22.754755157368376, 22.77298317468848, 22.78030974136251, 22.79037827296548, 22.791878442512207, 22.794871158887684, 22.834639428366135, 22.845410089774802, 22.85422738137622, 22.86711180794551, 22.954790669316118, 22.957337947413972, 22.961641409255993, 22.996213477947023, 23.007159705359886, 23.009162464312276, 23.009861374344975, 23.015081696626044, 23.02065736840935, 23.025946685922353
207, 19.23074021027252, 19.632485753003827, 20.131267543959545, 20.14337233438316, 20.61246966823467, 20.639667043432418, 20.74297287959725, 20.77617460833432, 21.144000135811876, 21.160991292744136, 21.188253309043237, 21.30744418864173, 21.328550934620186, 21.367876686537375, 21.419902870680104, 21.423021932233862, 21.42963613960381, 21.45179190054291, 21.492524596759456, 21.504965137364135, 21.515230002180175, 21.550939260943, 21.576868003715973, 21.60847096995697, 21.611556660813758, 21.627128605367044, 21.647611769167657, 21.72115549732133, 21.745103621, 21.75235953044102, 21.82115207792442, 21.825379680076626, 21.854567689539603, 21.888754746263775, 21.902452540807705, 21.9678295896555, 21.98180900024641, 21.991288709029586, 22.10426069618417, 22.105824287311194, 22.121923402569916, 22.179367348922646, 22.17988862570424, 22.192102385041487, 22.20412366947309, 22.23171588092773, 22.23237817608502, 22.255760035061613, 22.307031178936846, 22.308715165985017, 22.30889338777686, 22.38202980995552, 22.408611732191726, 22.410406731381293, 22.434909884804682, 22.465200080536075, 22.48819486533165, 22.519874796068184, 22.522194694000675, 22.5631550490531, 22.58723814208154, 22.587848345876342, 22.58995387815926, 22.642793489647254, 22.649671029624827, 22.665176181550375, 22.669269475209983, 22.671665458853315, 22.68253125697452, 22.703006459184536, 22.75553959868094, 22.787641422329877, 22.8120937885754, 22.82056826917537, 22.84616765302601, 22.867081957549242, 22.897646494684373, 22.901009330622824, 22.922422843609446, 22.933786261718684, 22.935700469230873, 22.948627978090943, 22.959078583863604, 22.975256886707825, 22.97556629820931, 22.993176289554704, 23.002142229738748, 23.02094199876816, 23.03608627617212, 23.036835488104046, 23.058785633120408, 23.059663562059075, 23.059791806393914, 23.07259483461525, 23.086644546505095, 23.111666041066943, 23.122571579195366, 23.132123701082513, 23.135700161176207, 23.155497435659367
208, 18.669318348739743, 19.726610882954848, 19.860831327890008, 19.98333498973288, 20.35325729164141, 20.470868067199135, 20.49907237002642, 20.670889721686944, 20.804560243742426, 20.81107502346789, 20.819469021058833, 20.900538843312408, 20.997826553572647, 21.057885061580645, 21.104609865606342, 21.10912968176478, 21.13453611841182, 21.15311672809579, 21.168873215945165, 21.265165919003795, 21.289239631723213, 21.395058992762966, 21.472792389555316, 21.500256044900343, 21.503568216804222, 21.589243183640605, 21.635871390289353, 21.67403247829163, 21.68298497723758, 21.68993154030614, 21.744650505780594, 21.78853066563043, 21.82659808066484, 21.834576567353842, 21.858644436679256, 21.87942136829362, 21.88710099260542, 21.964483458538908, 21.983185207088496, 21.99392090801995, 22.008169787044057, 22.174055750928677, 22.179238667653348, 22.25081440296858, 22.25547590379715, 22.25796541818011, 22.265157266293958, 22.266461823504063, 22.27491056647712, 22.321304156713573, 22.32217358524089, 22.342496523675877, 22.355681205672088, 22.384658810394896, 22.40706525766777, 22.427585483567366, 22.4657711529911, 22.474605475839496, 22.485474619749596, 22.512358196952324, 22.51732598821183, 22.55781177950016, 22.565334824973128, 22.569479818980877, 22.574987754647097, 22.58187825960686, 22.585687400933217, 22.60940507555922, 22.610505738906845, 22.61690329333522, 22.63660292370337, 22.640710868100697, 22.660718098591488, 22.667319441268543, 22.667820176569652, 22.687785230499664, 22.71890114060064, 22.719394621469814, 22.72759386829617, 22.73625210935519, 22.744807229758607, 22.751084120189812, 22.761459172371065, 22.788076575352957, 22.790670370322207, 22.816367522866877, 22.838140410926382, 22.87063125968405, 22.879662195154523, 22.904163386584905, 22.930169485423615, 22.930679140167406, 22.933814010859123, 22.945410297726184, 22.972754904693385, 23.02629574743098, 23.03642808321308, 23.038590920754846, 23.043918737244894, 23.120422381601603
209, 20.413753571788313, 20.509755372915418, 20.53948324194981, 20.672994633396396, 20.815777253107107, 20.890639094855626, 20.924919393802373, 20.963208281187242, 21.129735784735274, 21.156114236715105, 21.215294536709727, 21.25930431899806, 21.318185188573644, 21.443274509999597, 21.559875322577202, 21.56996054344221, 21.577974447200628, 21.61238312782824, 21.63512303624547, 21.69128755347932, 21.74141857448661, 21.751469137454738, 21.810038126943006, 21.818094113524282, 21.869506838233683, 21.898298225922645, 21.95822996304508, 22.01575558813488, 22.019291020168993, 22.064285957313842, 22.068615464890087, 22.09125431258191, 22.094456137492138, 22.121703412101173, 22.14794552603128, 22.157601718465774, 22.17209234052775, 22.192108270315824, 22.208597013669646, 22.239844277952617, 22.33763201091821, 22.365306252541483, 22.371562703355387, 22.38370844992914, 22.387733598685205, 22.39131918481298, 22.398373172195882, 22.425086262764403, 22.427561811158714, 22.42946335636788, 22.440700882123902, 22.44102795436468, 22.44997043747533, 22.459236610421065, 22.46748203621228, 22.49425925379643, 22.54565768091224, 22.548274516417905, 22.568732116600376, 22.576055265928776, 22.583346129680006, 22.592530998625822, 22.5960754328134, 22.604767352833207, 22.605010298588216, 22.617690914399034, 22.632719735175357, 22.6431558192356, 22.66341976469291, 22.68273039955182, 22.688815086169928, 22.69562982120264, 22.702577534021223, 22.704128065926227, 22.709595254033257, 22.757965890317596, 22.761121374576135, 22.785764180142525, 22.792361312615903, 22.79485629729311, 22.841425066823813, 22.8615400387578, 22.867045961785834, 22.88113087827114, 22.890265993344656, 22.899349558999727, 22.91500631676147, 22.915984263918, 22.931339768577715, 22.940008034959863, 22.957811493466657, 22.990917766665017, 23.007625464049802, 23.02731986867853, 23.027372678636592, 23.0275354081749, 23.04162255174618, 23.062610882522904, 23.073345886285342, 23.084985905986713
210, 19.977355567881546, 20.35111423304754, 20.476905121456955, 20.47899770330136, 20.597635440345275, 20.828287903227306, 20.87321897151594, 21.17446371424004, 21.18550586698084, 21.22416626599721, 21.2322562974973, 21.298072040554963, 21.30545008511953, 21.32160558823845, 21.3350862265016, 21.38847352570623, 21.3941811241654, 21.455142857480116, 21.491201132227985, 21.55120225875044, 21.622244155620542, 21.6245231613891, 21.669338348159673, 21.702990708478186, 21.721340009979734, 21.775207009705195, 21.787060585841438, 21.864399410270693, 21.867664483717334, 21.917747402079787, 21.926363891109204, 21.94585729886425, 21.962277667116332, 21.97233323057833, 22.08112855310078, 22.088782265094213, 22.117172989157915, 22.132405653393104, 22.13959096536137, 22.18344520572913, 22.26440267180813, 22.27609657520555, 22.27706592580694, 22.28346051705197, 22.33695734365359, 22.35234896279436, 22.355359374067575, 22.359498296025805, 22.41420153642868, 22.439756001806067, 22.44088179945681, 22.44339512784449, 22.45648618651667, 22.46197601859003, 22.479379888147655, 22.48527330488794, 22.49095946874192, 22.513581204451537, 22.51424893956256, 22.515315000393812, 22.53067391219529, 22.532509130766602, 22.546051534698957, 22.554235803576578, 22.57155864098267, 22.619730739573242, 22.619765985892514, 22.65725108681278, 22.67658602536671, 22.687787572954253, 22.71716822697775, 22.741835887011145, 22.742702152830727, 22.762654116740972, 22.783891584346012, 22.78402160209729, 22.788112298812294, 22.789112691278678, 22.789231620455865, 22.797759722736483, 22.805737932210256, 22.808606297296794, 22.87061819410036, 22.88237659391872, 22.89730543340054, 22.90996872602932, 22.914180094761786, 22.965243979450033, 22.968265643470737, 22.973377846962883, 23.004090846322434, 23.014192180201697, 23.043683735363107, 23.048945532447927, 23.071665585698344, 23.083287262286323, 23.08717057367658, 23.144749330253067, 23.151844351905268, 23.151854378303707
211, 18.708983997030053, 18.935997893502886, 19.56972529190832, 19.65110288135928, 20.311224152473585, 20.601450358423747, 20.76544694634148, 20.917180455507758, 21.192394739033073, 21.23109274344332, 21.255404346452597, 21.337205188666424, 21.356510165103195, 21.393889937792654, 21.611865670049696, 21.645109854554192, 21.65257367944873, 21.698596602092397, 21.759030221692, 21.81360147437081, 21.859240215464144, 21.859497420841713, 21.884024334689737, 21.887833192656807, 21.963879379724823, 22.01458326757963, 22.045610720078727, 22.074399093237375, 22.08573415813334, 22.10614860851715, 22.125996705002585, 22.154797952930082, 22.155642366438475, 22.172480520766328, 22.192053377974506, 22.19515455385399, 22.202501669867747, 22.203011324030193, 22.227651663888043, 22.25833676397241, 22.35403255802087, 22.393998495111035, 22.399005196171736, 22.405548782899725, 22.42506153258978, 22.55164022636254, 22.556110796010287, 22.62589140540493, 22.654818217973805, 22.662053891098065, 22.66750159192035, 22.670410037495397, 22.67190325366653, 22.722821433963208, 22.74526803456369, 22.76869642418665, 22.77740466362922, 22.814932365207465, 22.82139540639724, 22.844083367067896, 22.846490374283547, 22.864579241732926, 22.873370932614378, 22.897499029949042, 22.904255984678468, 22.909707499737486, 22.91646539282423, 22.932690898819626, 22.93697280748915, 22.937835005734392, 22.94554291529319, 22.96960261774341, 22.97681253297632, 22.97806179851996, 23.015186643040785, 23.026914356574117, 23.033698465519475, 23.03817459548555, 23.047316684873742, 23.049313529104396, 23.05701175276906, 23.060097768819755, 23.061660960953287, 23.064583817904364, 23.067893271022953, 23.08069979857137, 23.091902519973598, 23.100173265343752, 23.13620767533363, 23.165846209938152, 23.173960967116887, 23.17482913322199, 23.17535073792248, 23.194017097744368, 23.1998904539738, 23.205528495871228, 23.210687739836974, 23.212099651408757, 23.213422566568664, 23.23991799779721
212, 19.377314339560055, 20.16340315422275, 20.54184030541239, 20.587445524694875, 20.673655790798726, 20.96789985364051, 21.00610348789776, 21.110027561088632, 21.13605495412475, 21.18635317653603, 21.21760462469043, 21.28663487019343, 21.30617468850093, 21.371711718580766, 21.415451380757673, 21.42803968352425, 21.450475251482022, 21.517473816744953, 21.53687305956461, 21.581661157854455, 21.628849131382726, 21.631457707976303, 21.648816515765592, 21.67130350578473, 21.677355722571438, 21.688413858902067, 21.69760019151741, 21.71915899527497, 21.721316438788953, 21.745476074549625, 21.747093322452418, 21.7610025711701, 21.869279936970177, 21.96036150697092, 22.109217297938596, 22.149700718130575, 22.174376852474687, 22.193545465388393, 22.21591600229178, 22.236423707739196, 22.32603230991407, 22.328455818116602, 22.330211512679316, 22.33056010522973, 22.333503414054604, 22.381603169735524, 22.42244082344777, 22.426623516593047, 22.45199391685572, 22.480506557830207, 22.502852316717934, 22.51525693861853, 22.534167258366192, 22.5434098475902, 22.559332250813224, 22.579815100021708, 22.58063341265566, 22.587112794702826, 22.631730226785024, 22.637771492226282, 22.64236374882025, 22.667436706172566, 22.67165755859481, 22.678967476350685, 22.688507631660656, 22.700612813228503, 22.70825707930503, 22.77148456427455, 22.780158036992663, 22.793090182141654, 22.793781066614088, 22.81841424857434, 22.821982290338596, 22.83783479559393, 22.866895798770077, 22.898911056709895, 22.92699917269879, 22.93111674333897, 22.93553671575835, 22.943862295719065, 22.94790032829383, 22.96569734760481, 22.967104587212926, 22.98195098367476, 23.005811428341328, 23.01397946478156, 23.03339601682435, 23.055813882141372, 23.056336182528398, 23.088180784734156, 23.089557934406233, 23.134558448074603, 23.153636452595986, 23.17570086302439, 23.17870621651497, 23.185322333339784, 23.220166120635362, 23.220472228758776, 23.258598410862263, 23.269976221365404
213, 19.16546965500009, 19.741865815665733, 19.892735303164997, 20.030771692500327, 20.031837422211368, 20.481562013924385, 20.526272147415447, 20.663063174371455, 20.750916292410626, 20.88062602355008, 20.971178098566863, 21.113210794777384, 21.375426450830336, 21.39902964870986, 21.50359589778122, 21.561219792373187, 21.642167596898705, 21.649110348059384, 21.70136227617825, 21.746658037967904, 21.75115510692435, 21.766164775741377, 21.78128528786463, 21.78411274587575, 21.84477221768657, 21.848804541192617, 21.865057842108143, 21.89795215091846, 21.915685795136326, 21.983621839971555, 21.987701846341036, 22.006096449321564, 22.01835108352527, 22.023236693363966, 22.04187959625233, 22.05030489175763, 22.053657602514267, 22.09874956553843, 22.159472021589426, 22.169881819628614, 22.197153613399607, 22.265123230367344, 22.2713056301546, 22.280753904066728, 22.302692212424507, 22.32635026794303, 22.333609526856566, 22.33816477672079, 22.33860614632465, 22.34961545489254, 22.369802870675183, 22.412115801939635, 22.437524319559945, 22.44624963470337, 22.451813039837717, 22.461101664144653, 22.502612965831503, 22.5369011676674, 22.559622063237363, 22.579808164918386, 22.582968324632112, 22.58738188528872, 22.593829766844003, 22.597048416254992, 22.607167886430897, 22.6078003435079, 22.618084581253285, 22.62164628532422, 22.622224494834196, 22.632607560247475, 22.638378771769464, 22.652428784163348, 22.666076566038296, 22.66862476065094, 22.6863022513563, 22.68639080160737, 22.706564849838248, 22.734491149144034, 22.775267332196897, 22.781827153721284, 22.81874808632644, 22.82955343222235, 22.835275952319385, 22.874775093678252, 22.884920905235486, 22.885348065419144, 22.88857469096012, 22.894321080441856, 22.898245595256704, 22.909077563638803, 22.913865130336244, 22.93615229040909, 22.945253144512222, 22.95860966740649, 22.959309729576663, 22.961915326512152, 22.967128583474274, 22.999051337823765, 22.999144996302174, 23.00392700083452
214, 18.71256736645419, 19.626917537907886, 20.070894632408113, 20.269029084362852, 20.467690677611955, 20.482033989881646, 20.609008864131212, 20.700419029875132, 20.780851613750695, 20.851224251385283, 20.888592133271864, 20.980354583051913, 21.010792449209124, 21.059881925382637, 21.187508560045263, 21.29139492118759, 21.350051390871005, 21.384283129008615, 21.3939872452089, 21.41433523183034, 21.44697810138433, 21.447095400450337, 21.452992611287076, 21.516321708896022, 21.53744109477491, 21.55507529814984, 21.584783710281528, 21.6514416738086, 21.688830385681676, 21.703515400159503, 21.736056180986957, 21.764001580033696, 21.766408098444582, 21.774209779875896, 21.79694599247266, 21.8103214057913, 21.83368297074837, 21.895031538023392, 21.898834328999932, 21.920890392963127, 21.941820964568123, 21.947103310962, 21.96565614762633, 21.966152194729435, 21.99836697554511, 22.092354157470297, 22.09826045896429, 22.109717136728626, 22.123455895063852, 22.141103022547785, 22.181248486666775, 22.19298947107774, 22.20261884081151, 22.266762959320598, 22.271078899304282, 22.290067176500006, 22.326226053145554, 22.33967176237738, 22.362887297709843, 22.391682427060417, 22.42238776138498, 22.42263712730509, 22.43571283783735, 22.46177054189144, 22.462077945672192, 22.467533644701163, 22.506579550494397, 22.51109464122136, 22.53468679065904, 22.545834247076055, 22.568638194991586, 22.59171646819057, 22.59237773526208, 22.597256585338457, 22.627973834995487, 22.647209029663195, 22.652119413314615, 22.652742237596165, 22.66882873232933, 22.669732229214155, 22.671465544305413, 22.712025055780597, 22.720654942053073, 22.7216844678014, 22.74242705759098, 22.74520607290868, 22.752777241262635, 22.776337104036344, 22.77950846000916, 22.791540119928523, 22.80837283264889, 22.83342477084776, 22.84415509071885, 22.863356795339207, 22.872451561643203, 22.882343232835847, 22.890860933467643, 22.895195367945423, 22.911972413784355, 22.91268691584275
215, 18.69094500335016, 19.15927067267669, 19.768657334841347, 19.981605354180225, 20.23814516683738, 20.300663641210456, 20.452466308537854, 20.662485781639926, 20.84199037143794, 20.862042565124177, 20.88772914204442, 20.945779998110584, 21.127038241252134, 21.150125001398283, 21.245491497466496, 21.407682165504028, 21.514207449606456, 21.592962532709823, 21.601720201125147, 21.610889767994543, 21.61978705800915, 21.644355088865794, 21.670029194021357, 21.675274731285274, 21.67554266529239, 21.709239292541103, 21.77783887878078, 21.84314033188135, 21.84456853031876, 21.852482386822707, 21.860603703023305, 21.863090917133018, 21.93324044858645, 21.943645479894723, 21.957127433993463, 21.975782093852253, 22.01551522138767, 22.03967031593459, 22.097189293544563, 22.100626293117607, 22.101232967392367, 22.10574986622375, 22.1152218371562, 22.11916220888663, 22.150810013182433, 22.157852103683407, 22.16606835460076, 22.208289641605912, 22.22994455308652, 22.241231106276608, 22.25313558403197, 22.311813533751316, 22.33465229922063, 22.35916726764411, 22.366675834241793, 22.373599864955228, 22.427151769407338, 22.46254913839244, 22.490765678614448, 22.500439971589817, 22.519647309323336, 22.520028961177733, 22.528184125488682, 22.557711307058824, 22.563988769692536, 22.56870712975505, 22.581316543264645, 22.614757355672022, 22.621930142245667, 22.627350761857834, 22.632467751425384, 22.65429551218217, 22.66626878733376, 22.66737562476303, 22.713478991665358, 22.725506202838133, 22.738185446975084, 22.75076650034271, 22.75329996029421, 22.7616010007058, 22.76416470197505, 22.780100849987786, 22.787486116714767, 22.796178399627685, 22.796987898400033, 22.802741887665388, 22.8497203218846, 22.864068953515563, 22.868927818563183, 22.880479477267436, 22.891692107541232, 22.899715349875766, 22.90130394708099, 22.902901120429526, 22.926226353578173, 22.930436555700375, 22.93621826002286, 22.946649964145614, 22.97692195333063, 22.986383902911463
216, 18.812537854833067, 19.232405009256333, 20.3351059083799, 20.5080137181507, 20.770100863188233, 20.881808097541157, 20.892702719276453, 20.93538410646535, 20.979015663921654, 20.995085512812633, 21.10009421698905, 21.1489003674478, 21.160110034509973, 21.21238282410673, 21.26452693317658, 21.282093960436885, 21.31646570124713, 21.509513833304222, 21.551064907816805, 21.57924225060585, 21.601542705225068, 21.633498308855586, 21.739790224321304, 21.76989268594456, 21.779309203771856, 21.787119569220025, 21.829078298880056, 21.884906775418752, 21.89305916910876, 21.90630543007829, 21.92656983987598, 21.928301992549525, 21.997794964619253, 22.01748315126773, 22.053708644268088, 22.081937425515527, 22.095552445794503, 22.11151158048025, 22.13318683283485, 22.133316248246423, 22.135104333740845, 22.145028369663656, 22.16979964087452, 22.18522136780674, 22.202314884925897, 22.217860698087488, 22.220554073007715, 22.23402220837769, 22.239560539600912, 22.261071880079484, 22.27997705035817, 22.282410358405738, 22.290161931491923, 22.313586694007196, 22.34946124766235, 22.373433404876895, 22.41409052182065, 22.4352675529862, 22.49267340700808, 22.499116336238508, 22.51823159719748, 22.522499215640163, 22.535124674622075, 22.553916027643872, 22.56318803143495, 22.56391167686662, 22.584020986207843, 22.586179101404312, 22.597080969567433, 22.60321094947189, 22.606803053589402, 22.633126572928916, 22.636733851485353, 22.67549849401723, 22.705581609990293, 22.70926033344372, 22.713443062401947, 22.7184308850167, 22.730867833330635, 22.7616994297883, 22.772884308647352, 22.77476968717552, 22.816986093153787, 22.81948919021815, 22.823919761780505, 22.830343979587294, 22.870914774900093, 22.87508535430533, 22.880555498012868, 22.89085780986978, 22.895433849107114, 22.904170583796716, 22.90937479933708, 22.914357468902406, 22.93195284221357, 22.937405176049076, 22.945277773172382, 22.972774843988866, 22.98444197078509, 23.004572957384934
217, 19.33077233540285, 19.943944514183688, 20.447893958327132, 20.56680605305634, 20.671972967448298, 20.683322446798815, 20.804570237051554, 20.910392595462238, 20.95061384437989, 21.137793104858, 21.185548537970167, 21.212493157733444, 21.344819600885824, 21.345133992620422, 21.35153639736055, 21.378027892297197, 21.40980094324576, 21.5047811087369, 21.5381553034415, 21.614464116377086, 21.684163963762195, 21.722278910150585, 21.759504847209765, 21.76215012699982, 21.768681311192186, 21.807686790361906, 21.875434270002337, 21.892419976962156, 21.92744367705889, 21.927785994099487, 21.94720824844447, 22.001684579948535, 22.011745458920448, 22.07137512768762, 22.07326231405848, 22.132167065553844, 22.17718177263869, 22.186721128913266, 22.19668488163581, 22.214441182741233, 22.229098932002284, 22.24118766319787, 22.24547563431901, 22.252685913411867, 22.27726266348281, 22.284348960915775, 22.29968567496121, 22.307542504309097, 22.347010121196824, 22.348027207472512, 22.358047284396665, 22.371687347954857, 22.391647867481332, 22.406344909808144, 22.430540555314106, 22.447506754140388, 22.524644316032003, 22.551219948705775, 22.56337881048015, 22.590848212533604, 22.605060406431285, 22.64238766071764, 22.643986337069737, 22.653601890249195, 22.654152470132495, 22.66343053452462, 22.66384448990674, 22.66950274066279, 22.672123063150504, 22.673533197063108, 22.677041066609014, 22.677644846651848, 22.689728993965247, 22.702744556843808, 22.723231343059325, 22.764956373281652, 22.76872364139718, 22.772986656125916, 22.77503734329051, 22.784520813678657, 22.81454145306407, 22.822387481805976, 22.874226526042452, 22.89324159303579, 22.90737942318667, 22.913574521687636, 22.935432420900874, 22.95662690533497, 22.96113560186399, 22.968034918699004, 22.971297104710256, 22.98193290035732, 23.01209066014585, 23.013019742934915, 23.015713408793847, 23.017474386325087, 23.02567320475085, 23.02728734277711, 23.031793307159557, 23.042214743352684
