0, 601111.8069985776, 42637.09115936309, Infinity, 90726.15393974986, 273900.69532895304, 51043.56003018156, 3.3873577233923267E12, Infinity, Infinity, 42979.58538843539, 44291.58155908492, Infinity, 40812.273166421546, 43551.39826100007, 2.19876525589575E16, 39043.23178907274, 39160.838055731736, 30892.294906252897, Infinity, Infinity, Infinity, 50832.10556577505, 41849.27487660794, Infinity, 1090514.921304726, 89961.47786651259, Infinity, 44576.695204103286, 52020.26690413223, 48641.77176212204, 51684.87628715413, Infinity, 43887.52562935275, Infinity, 46440.04386199419, Infinity, 4.279305007347685E94, Infinity, Infinity, 35143.926230880184, 56756.38854222221, 42955.03854359684, 41039.442751037095, 67010.46375013978, 156585.58961948214, Infinity, 36433.6685296416, 1.5533513523306582E27, 32258.98882528339, 8.021727966600402E13, 34676.25309170187, Infinity, 39343.9008783018, 40565.69136113023, 151241.62596326304, 41580.47450472088, 43605.24304537714, Infinity, 3.644034862714055E8, Infinity, Infinity, Infinity, Infinity, 1.665613151841102E34, Infinity, 135825.99098128668, 720486.2171873719, 41503.85449059461, 77686.81553046117, 44727.344619210286, Infinity, Infinity, 65991.83178607217, Infinity, 52985.77486525399, Infinity, 42013.501478720245, Infinity, 29258.520184842724, 38248.189213055775, 34226.46981715269, 37690.27987884308, Infinity, Infinity, Infinity, Infinity, 47916.27228202804, 40921.56731175783, 34131.466315955295, Infinity, 29592.46365003036, 51672.574814567015, Infinity, 47053.952312575704, 1.6785416794037377E23, Infinity, 66995.45064378896, 35848.20518196867, 47496.83489779446, 121390.95284684713
127, 16.269653387978597, 17.33780978497291, 17.62651784142428, 17.789671378895353, 18.118277300903383, 18.24775101386548, 18.415424405310297, 18.50800061950871, 18.52314608532108, 18.588332024729215, 18.599346561286584, 18.613663470208994, 18.673847190305754, 18.715701100613064, 18.844008213387543, 18.884773710334738, 18.886718416044815, 18.949922524405405, 19.03193505095875, 19.03464359690849, 19.079803871247698, 19.184818151332784, 19.189748395337944, 19.251199589825298, 19.253727448133493, 19.271128210417423, 19.272513800156958, 19.318062653493918, 19.33359020538769, 19.333801665531873, 19.37532394321963, 19.416686856913138, 19.421733249380612, 19.426719790758924, 19.455862257731855, 19.459836035334583, 19.50636250288233, 19.531727440589023, 19.643591625160866, 19.67757981823701, 19.70889262785391, 19.731095470010132, 19.74930874478899, 19.76196894986716, 19.782936364197365, 19.79126119343784, 19.79722314599127, 19.798244066569644, 19.824213955159475, 19.831203495476714, 19.832611582408234, 19.85003206249146, 19.85433538385725, 19.87966283381917, 19.89563731569417, 19.95785686084725, 19.98598486444581, 20.00540200885726, 20.007121577201502, 20.0092458901075, 20.0325307200174, 20.034498835196704, 20.03652579626582, 20.0489543207223, 20.06657413511405, 20.110906694376904, 20.11117207887056, 20.11294621290298, 20.148781316770854, 20.14913397551188, 20.14989878445417, 20.150744409531757, 20.15625036812827, 20.175309758079408, 20.25012705539967, 20.277512213205792, 20.375717719346476, 20.378202501053515, 20.393717846021584, 20.41472377416038, 20.416776360700194, 20.4201624473858, 20.43175405287937, 20.43459523682344, 20.441101286079046, 20.459946305312954, 20.46099033477777, 20.47401384516029, 20.481135553434825, 20.505804710745693, 20.50851278007418, 20.52558662409675, 20.53756282758367, 20.55698983399942, 20.568759712087004, 20.57266252622397, 20.575650568477325, 20.579999953229972, 20.596422268876275, 20.597231956725242
128, 16.57911403194751, 17.078295134613764, 17.91470430151459, 18.04511348767382, 18.245782544007778, 18.486796949146814, 18.655456971871157, 18.706791726734394, 18.752729267698435, 18.82026989576578, 18.874018954167823, 18.923499985595402, 18.940636226042407, 18.96410397386832, 19.06728240677122, 19.07959877773507, 19.08007262650863, 19.081534683537257, 19.136365659944857, 19.157998225822656, 19.196515833180687, 19.29606208960462, 19.360913176299494, 19.3643491088738, 19.37222201015764, 19.40089256821455, 19.442247876721908, 19.477489308820868, 19.494826059435727, 19.50617421818848, 19.60113457354647, 19.60680157112151, 19.62329506014671, 19.63741725296459, 19.649814662346515, 19.668266823296396, 19.68262564191727, 19.685288237770965, 19.7004117038866, 19.703441946830583, 19.714092282993857, 19.71794207544873, 19.725172210305487, 19.74935474563011, 19.757759091320853, 19.761005365691755, 19.766744999045645, 19.77518585308294, 19.78087116161996, 19.788913355125914, 19.818193363881544, 19.8194764371312, 19.82608371012259, 19.836017433949486, 19.847934449958853, 19.857323257887664, 19.862127443858267, 19.863693058977148, 19.89740130845033, 19.90553776518872, 19.90755245859793, 19.917677601066373, 19.93962820901015, 19.956795381006366, 19.96176568702873, 20.068941779699504, 20.07279126525786, 20.073728069652212, 20.075364544988542, 20.07540515383747, 20.087422311289625, 20.09383983996091, 20.120572788795073, 20.13174255218376, 20.137470856134836, 20.146728129181096, 20.14896929229779, 20.157360577058594, 20.180599223582437, 20.18451524971303, 20.202271735430955, 20.221489931699992, 20.22570769039364, 20.23077845846324, 20.24594643786644, 20.258078325766476, 20.405950150353366, 20.407745936068082, 20.410267399204486, 20.410550775758303, 20.414193325135475, 20.48743541034313, 20.488878381545874, 20.489046108174172, 20.507883613128758, 20.50864407754313, 20.51410983986503, 20.518562042850608, 20.537369638551926, 20.544235134904657
129, 17.50918846358397, 17.758219747498515, 18.199876234586785, 18.25380932980032, 18.274941660156745, 18.2998605281474, 18.464013397967367, 18.580613464342335, 18.640371220809037, 18.800137079015254, 18.86931753095232, 18.888676548201666, 18.913693381742696, 18.943916627955392, 18.963604499135855, 19.08399946734411, 19.092399204786428, 19.138040666477327, 19.1394792372832, 19.155413698686697, 19.23879571274607, 19.2412605208069, 19.28151377609309, 19.297115246659654, 19.357293616366476, 19.377004671106974, 19.40847967882051, 19.42776304916582, 19.451138754831458, 19.47744605201117, 19.549407635938195, 19.617467147727574, 19.631156455834976, 19.65479388589667, 19.6647826991807, 19.696177946496437, 19.7209404641083, 19.732640267943797, 19.757570422294258, 19.76357269088974, 19.80715782822641, 19.827206655203824, 19.82889095980356, 19.857038480570704, 19.862786585103933, 19.882102697997944, 19.89635372152157, 19.937059644863545, 19.941037202386457, 19.94132919961047, 19.961459550904358, 19.961545317444816, 19.98232446442937, 19.993175895650733, 20.00151813904369, 20.01530129760098, 20.060232777755306, 20.06376411778287, 20.10236710922057, 20.105749600407314, 20.19440834386227, 20.20722124392089, 20.214222475605176, 20.21658053398847, 20.23780820403282, 20.248305208959227, 20.25682007085647, 20.27520313824681, 20.28444218537352, 20.34866852276607, 20.3664329570052, 20.37638604772705, 20.384375690889062, 20.406364355807536, 20.41356707648953, 20.420789522679335, 20.42121249374542, 20.434801136544035, 20.45040262995801, 20.45665414558636, 20.458046282159998, 20.459544450571414, 20.48158846153744, 20.51031086888841, 20.55625315903017, 20.57552161064023, 20.57759302239719, 20.5787480632624, 20.609095791164815, 20.615646044957426, 20.61737217079263, 20.65141681167316, 20.654865649749595, 20.66245239228225, 20.662797602044055, 20.697212512980656, 20.723248255826782, 20.738281867885394, 20.76007200511778, 20.764761902016453
130, 16.586222692025558, 17.105452174831957, 17.68706470111724, 17.72987973053389, 17.762492158300763, 18.094308590327643, 18.213844911742807, 18.238023452211838, 18.540887464720207, 18.739333472725022, 18.777849166266375, 18.800896574044472, 18.899046462511485, 18.930796110532647, 19.073028992463, 19.172030297872354, 19.175611339649944, 19.175832652745154, 19.223937458177748, 19.26080881094163, 19.26472352724113, 19.31615123442137, 19.321582038432993, 19.325029444344224, 19.38391203783192, 19.41760656664553, 19.440614926478055, 19.441608479888814, 19.44485849498616, 19.466089636202135, 19.529056738413427, 19.559312200548977, 19.56911290661357, 19.584591615342138, 19.59386763955612, 19.636929175753195, 19.638054762629487, 19.68231163985597, 19.683019263494426, 19.741073845905767, 19.75651769440047, 19.78120490095844, 19.790944381101994, 19.855065293193938, 19.863931725744987, 19.866877744905533, 19.877142539042243, 19.884363927263454, 19.906404784442017, 19.910285906846166, 19.919495937715812, 19.93211042535582, 19.952403771402672, 19.95289932898786, 19.965243159918696, 20.002660123899965, 20.024342930244824, 20.046492481168716, 20.06780502404548, 20.08994347413506, 20.100796663915784, 20.101219115758553, 20.13538781163044, 20.164243319438853, 20.174275085525405, 20.181863442352263, 20.185894487386623, 20.199573801647755, 20.199780973344858, 20.2003414971787, 20.270645553689118, 20.2751234208798, 20.29314937673571, 20.321857839495298, 20.353059414659654, 20.361542076568377, 20.361738253021446, 20.393646543064698, 20.403450279250126, 20.42704121524646, 20.455854827855266, 20.461122670700906, 20.46404301912537, 20.46584681995162, 20.489916698113568, 20.495335468514188, 20.523575837785486, 20.525687283156486, 20.537259245100607, 20.543283835289227, 20.57071968125725, 20.59506028437871, 20.60463312416196, 20.622229587448505, 20.626594432993205, 20.649646976873658, 20.65879781436264, 20.67410871927483, 20.693122808971737, 20.701030842656202
131, 17.18774337621814, 17.6812776820111, 17.716873943178342, 17.821555428334502, 17.987367952918625, 18.097441639318657, 18.195667146338405, 18.250214006697814, 18.250831960866236, 18.30692081945151, 18.508749385251775, 18.51105361684451, 18.587997244496172, 18.787882151194477, 18.842330834070886, 18.894116451274247, 18.989236700750805, 19.026673832282835, 19.056061657647554, 19.10256174518525, 19.12069200488816, 19.165881364603866, 19.19617141228128, 19.25357997478528, 19.286709696805712, 19.321738015162424, 19.355673194718655, 19.394936295204317, 19.421939963562377, 19.543072055477886, 19.57914548969149, 19.584877179202337, 19.595181575690646, 19.609165900992235, 19.678976641497933, 19.688649814979033, 19.709723368207428, 19.7355362817049, 19.789726739282518, 19.808720137040662, 19.81234395211039, 19.81924533673166, 19.865030600413046, 19.902700517563364, 19.914817123694526, 19.918788552683772, 19.91896862328986, 19.9445338381141, 19.951653927503106, 19.954437072469435, 19.962015626838824, 19.975102936671973, 19.9925701658396, 20.024558924561575, 20.02850416863187, 20.045422685883057, 20.045784740271102, 20.068840336498134, 20.100937660257653, 20.138909826520823, 20.142536904455827, 20.16704930682102, 20.208961532588, 20.216328101215776, 20.230437284261246, 20.23146602289434, 20.23608467276677, 20.239031941056545, 20.239128459721996, 20.240924428520657, 20.244062284087885, 20.2463244679355, 20.253398189469728, 20.26018749670347, 20.263216147166805, 20.298568741985317, 20.321592660313723, 20.351358710144318, 20.360393970206847, 20.361286248442173, 20.36357690836382, 20.37653927314756, 20.38787994401303, 20.391966232210958, 20.392449334327484, 20.429314105300662, 20.43387032697585, 20.44632762833762, 20.461142873734197, 20.5002588430937, 20.509851151400127, 20.534024429989035, 20.543849882517165, 20.55637071828711, 20.568845139682637, 20.57440056699799, 20.60031205463603, 20.601497146274646, 20.609167828488566, 20.653424346384607
132, 15.844846563502035, 17.173009166640924, 17.330291682188623, 17.34734778184392, 17.91473750057304, 17.993738090602772, 18.08640765815663, 18.243032996772204, 18.286094744049674, 18.513817252828343, 18.555130077216425, 18.630326812332846, 18.736096411981144, 18.743653146467224, 18.781655760544133, 18.79054925336687, 18.836108505006585, 18.868737846541794, 18.990582625206308, 19.04821332539158, 19.080775801835777, 19.125409061650544, 19.129577970305732, 19.213320672392268, 19.313338298330372, 19.342916501999706, 19.349359546478176, 19.380517145668833, 19.384239192814366, 19.396920844284608, 19.400950481734327, 19.571112175516937, 19.599424760497566, 19.631084317085193, 19.639942718547537, 19.68606087985178, 19.701988112542953, 19.74642977645033, 19.748856146760183, 19.776509415509253, 19.799940638405516, 19.812824043105234, 19.850523575122644, 19.855866757356644, 19.877263588630107, 19.894638814882526, 19.9413969718041, 19.955693365568504, 19.962319401267106, 19.993171231073323, 20.000735583151496, 20.01500978830234, 20.02876409934118, 20.037364528418543, 20.058514076094134, 20.06898543308655, 20.075820961632342, 20.076182559077417, 20.077011509368955, 20.10119647523831, 20.110112984488303, 20.16692382693002, 20.181527815423927, 20.19014524139355, 20.22527028636006, 20.227162838833497, 20.252714878393565, 20.262844687314384, 20.290979915692127, 20.328854417983518, 20.35194996681434, 20.35938134627774, 20.37806253012921, 20.39008452445629, 20.39752503273875, 20.426421877645566, 20.42828886122641, 20.44690694390519, 20.45888489838768, 20.46032711793356, 20.51324724146972, 20.536493246777084, 20.538378286974634, 20.56849208853609, 20.585419421463467, 20.587011523389002, 20.612673961271927, 20.61795345643865, 20.638322860672844, 20.642355315584087, 20.652458075017805, 20.65545521452094, 20.66574914779335, 20.66893819176891, 20.674499121814776, 20.68822241648449, 20.692903463340333, 20.693428237850878, 20.696612708445386, 20.706021153454113
133, 18.234437001833324, 18.291059254916117, 18.322218025631987, 18.323716796386307, 18.512960591961857, 18.541071537309303, 18.661317106865617, 18.785108707687826, 18.8103171427726, 19.015188865380377, 19.04208039292218, 19.062077533193953, 19.141651701929597, 19.164667818027947, 19.168403531043044, 19.179546299302043, 19.197951367037316, 19.27032041092594, 19.275123055422043, 19.29352477644694, 19.33000129015719, 19.40455085914113, 19.48782661761043, 19.503835531913715, 19.53799291526198, 19.55638785493705, 19.604439599353654, 19.616531515943613, 19.625585577664186, 19.633649162106586, 19.63631276952717, 19.663175895030573, 19.680090138653426, 19.682505586690635, 19.70431825337324, 19.712777114758392, 19.745665019562544, 19.75270410925653, 19.75795731620142, 19.78120315172685, 19.80895823742238, 19.88367612932184, 19.922895144158545, 19.93223807300817, 19.93525203050933, 19.969099565714966, 19.985876848012058, 19.987739225189998, 19.994847334716837, 20.030055307125444, 20.047560322765612, 20.108607459526812, 20.12636161962171, 20.159399762405787, 20.159694249714892, 20.16180693125176, 20.182229830588376, 20.20451562403517, 20.211131458951524, 20.21818795487471, 20.238359656324477, 20.271819421672546, 20.276557085727834, 20.283618606510725, 20.294417368172294, 20.308012547508707, 20.31019997668142, 20.32344125426044, 20.32634600484221, 20.34054673108761, 20.348160422886153, 20.3502560465438, 20.354381482650183, 20.369682531619528, 20.375997204076228, 20.3826753027124, 20.384406122773903, 20.40351927334131, 20.415437570929804, 20.445328297081065, 20.450816291756915, 20.459223142890814, 20.470683058991995, 20.473646953070304, 20.52630023222203, 20.54561739019221, 20.552556370787325, 20.56212963034237, 20.571926418143917, 20.573139275646632, 20.591940576632087, 20.59656996497577, 20.62768006731869, 20.64394792516926, 20.65834214229306, 20.659135693389775, 20.668033058883744, 20.672319281483773, 20.678801130149694, 20.68474680136141
134, 16.943468100630927, 17.31766896237174, 17.524310882627283, 18.272933847701385, 18.408017710548204, 18.51882184769157, 18.527180202655327, 18.57232775186758, 18.717859877056224, 18.730406775108303, 18.755363321833332, 18.84614583644569, 18.9120473902203, 18.914051848975515, 19.00534535669215, 19.04717375970314, 19.092341753651315, 19.108715206522472, 19.131966962703476, 19.157201342828557, 19.176883122881414, 19.186138257532203, 19.289951864172924, 19.325932201490488, 19.351605476035118, 19.42421012061914, 19.451446076369713, 19.50870516430368, 19.51362867578295, 19.51634523111085, 19.51639205360834, 19.528069166581727, 19.54353461900999, 19.55902869125433, 19.574452630369223, 19.602152843489236, 19.66037927512605, 19.681947844986485, 19.68600625275707, 19.731034302647256, 19.73607499226932, 19.750968839610938, 19.757297207404044, 19.781815775235508, 19.79401027378224, 19.839780598808137, 19.85478972773717, 19.867066535020673, 19.883227393811758, 19.892223572904914, 19.94313890780446, 19.945782568605193, 19.965223784705476, 19.967456412889867, 19.969726613655165, 19.975156600960474, 19.97815066139492, 19.984724145058614, 20.009451703852235, 20.025544325212795, 20.0479978386787, 20.050554817787173, 20.068549167512028, 20.08942290842382, 20.1462934369562, 20.148114940246852, 20.185543099724946, 20.18665164657568, 20.207042697632716, 20.244578479621808, 20.251193075106507, 20.273589775207164, 20.294393788089398, 20.310061969093226, 20.33765201941541, 20.339790646730545, 20.349308616394858, 20.366866529186836, 20.390133543241486, 20.418320614685147, 20.42821100078436, 20.428248575089935, 20.429801854307836, 20.429841251870343, 20.439175505306135, 20.44628829264412, 20.46871634888034, 20.477487907378258, 20.48808894558748, 20.5381293995942, 20.541471396766543, 20.547096678011485, 20.553974728080355, 20.561170726914987, 20.561179858152254, 20.56448774505341, 20.56698065773243, 20.585901473394316, 20.596215780418454, 20.59938273121176
135, 17.275278120416132, 17.33990438716534, 17.72944673406404, 18.127546826407762, 18.249682488667453, 18.31610604859451, 18.353415364965073, 18.509149809435947, 18.555049014048297, 18.643768451530896, 18.650329359974155, 18.6838533651856, 18.807964957098168, 19.03969617993715, 19.147201693493365, 19.165317353015144, 19.20457973873685, 19.2172055850728, 19.246209825315763, 19.272890767571916, 19.305269977339343, 19.31035438488421, 19.31070324135209, 19.337084530124635, 19.351517236033292, 19.39425820469345, 19.406056242382267, 19.425211409866602, 19.497054349397466, 19.516115102330733, 19.517377533431997, 19.540321159755365, 19.541484113137354, 19.57509972402709, 19.582941285943495, 19.645963167744814, 19.64722530397959, 19.653252878158945, 19.67440723506567, 19.676904212348962, 19.693693101816162, 19.71608694287872, 19.742911174692978, 19.748856900749487, 19.796011582417744, 19.898878040780463, 19.915131319705996, 19.949348546313253, 19.99846024685798, 20.00637486360048, 20.01441834514532, 20.03105781737771, 20.03235713083857, 20.034325530207777, 20.04254345793723, 20.04514701040155, 20.045324384488612, 20.045507729669946, 20.04681580784925, 20.05175583818598, 20.076629866536045, 20.095359881165315, 20.09939581222554, 20.10450420787237, 20.115181817713093, 20.11725219351449, 20.138147996413622, 20.15595897323926, 20.202311461179548, 20.20530549566809, 20.225608253101612, 20.231694991241444, 20.271410665149673, 20.297800799559685, 20.325262420881945, 20.332011306294977, 20.371440688238717, 20.38382237103663, 20.388181072987724, 20.458662605350067, 20.469899347009818, 20.484002113439228, 20.519080022343317, 20.519332252391862, 20.519828149200638, 20.524462800841356, 20.53653917308107, 20.5385044630674, 20.54135775615733, 20.563736644036023, 20.56973294530274, 20.586563598752267, 20.601981797355588, 20.618353640801693, 20.632166292960896, 20.649007123563933, 20.65864968163474, 20.67536889544974, 20.67691784009175, 20.6925448018524
136, 17.326278059369344, 18.09146031667007, 18.13720694528865, 18.427218880559575, 18.598833706357848, 18.63004642263084, 18.631427895953625, 18.64673492740452, 18.728562504769346, 18.744325514203492, 18.897688092934523, 18.972761219747877, 19.0081404861035, 19.037277772350514, 19.100949907369564, 19.133247796143564, 19.162704795469732, 19.208678231007614, 19.27965594491102, 19.411237009097697, 19.467717281638944, 19.50029557723779, 19.507457337512285, 19.530827423539005, 19.578166239644535, 19.579209595225702, 19.580110208886484, 19.58062924068779, 19.647774017209734, 19.690198219845577, 19.690961719779594, 19.71717260430485, 19.72022174492126, 19.724336728483525, 19.740429111427353, 19.747347404490263, 19.780709932210836, 19.787974810070452, 19.799529092636337, 19.852467258045944, 19.87109844147887, 19.872494611341274, 19.89056304638522, 19.893104967038663, 19.91265350786943, 19.92200580153024, 19.950644759817525, 19.97791144481761, 20.008200953294693, 20.017099186883474, 20.07374035524321, 20.080337445167547, 20.09051640926754, 20.093082970748736, 20.100323443812133, 20.108115374295895, 20.112375921238655, 20.125144513774288, 20.1369394980276, 20.153133631193974, 20.165846710944376, 20.186650016978223, 20.198331343319648, 20.211129835946906, 20.23762524548297, 20.262120852051424, 20.278810379258474, 20.304507320395636, 20.310425408143054, 20.334753290490344, 20.340587855935976, 20.37010101672599, 20.374894369789505, 20.37556497352913, 20.394060934350993, 20.415484363518534, 20.417928501091602, 20.42023182305364, 20.420341219679496, 20.431909104837715, 20.461482162565485, 20.47441951109693, 20.503286090585625, 20.53844920624297, 20.560765913489146, 20.561210407891693, 20.563112371577436, 20.58081382453037, 20.59583119939831, 20.610396496348216, 20.616147955473835, 20.6373976467868, 20.637799629739447, 20.63970584418608, 20.645919482456485, 20.66217896137426, 20.66561693386998, 20.666838256737567, 20.70353700642402, 20.714026359370568
137, 17.51914276572148, 17.610280982103717, 17.72585969309457, 17.755421568378534, 17.995519407689912, 18.284856448898914, 18.39366557963593, 18.418203600196637, 18.493699535260383, 18.504659512215984, 18.590881752974926, 18.63392962316896, 18.755702362364644, 18.761067742516964, 18.762829540472566, 18.76653113150407, 18.802805632281196, 18.896711365212695, 19.02146512572189, 19.036433473682948, 19.04567044921877, 19.070885652485114, 19.166446199831675, 19.215693482950297, 19.234444327395913, 19.242697684389245, 19.28140875303949, 19.30330266031141, 19.38000425310196, 19.41878894722632, 19.495375235336596, 19.495425154950873, 19.573252697247355, 19.61449292296359, 19.696146482574836, 19.73444752166963, 19.73567470200102, 19.75383270232389, 19.770413110368494, 19.790602183640186, 19.809629438819965, 19.814924604726684, 19.824214732056028, 19.83578947189666, 19.89231276145301, 19.892340247851113, 19.942698839063638, 19.96964568977174, 20.043939516686276, 20.044909895764043, 20.055488277174344, 20.05832411049977, 20.080959767817934, 20.099935953397658, 20.101042123749497, 20.10887666077997, 20.139675933343028, 20.178827379940227, 20.187098867890796, 20.192383316973086, 20.22381565264275, 20.229060017517206, 20.23032470547189, 20.24336145244958, 20.25569313421374, 20.27042207508535, 20.276370055192405, 20.339460201826068, 20.361585277706453, 20.390094271854295, 20.441747820757527, 20.50904578515354, 20.517458984935086, 20.530658591903304, 20.534721977370005, 20.543097016174276, 20.543810140153596, 20.573461497477883, 20.57931359690203, 20.614449779929434, 20.61982349437921, 20.623148305744675, 20.635790967173648, 20.64886066812025, 20.65448082589973, 20.6566329286607, 20.65975766878072, 20.710084991912208, 20.723061997255368, 20.73685757516416, 20.737197417177757, 20.7488244334342, 20.751931983662253, 20.767305434249938, 20.789596988382755, 20.823579360602636, 20.82548642416968, 20.83107648462908, 20.839339201065844, 20.842083674249782
138, 17.17304746025751, 17.460540242013202, 17.596474383291373, 18.083598336674086, 18.149519191472805, 18.313864894430054, 18.39570840247466, 18.398416789852618, 18.520539069059936, 18.592993720549607, 18.598547947794962, 18.71101785244665, 18.73700116373457, 18.772312230595915, 18.78684596926766, 18.81275351620896, 18.91137273577189, 18.911790204662925, 18.97880815158709, 19.017158411890737, 19.053457228101816, 19.167947984525373, 19.221838781877683, 19.237248491321555, 19.239888780597685, 19.277949064502494, 19.36999058190884, 19.406250878173026, 19.426327815357308, 19.526015060166994, 19.5377509992834, 19.542042017503647, 19.590187681344776, 19.602997659344137, 19.604366714978674, 19.614544629162342, 19.6310507019302, 19.65305447331071, 19.69744845938162, 19.701571858961923, 19.763894124826926, 19.76614676140087, 19.833104155264596, 19.856861669899878, 19.869460925736405, 19.87058538835027, 19.915488333203037, 19.989883226346, 19.990692147759283, 20.081892289901194, 20.08497966059995, 20.123679649719072, 20.13226864751179, 20.133516828660415, 20.13554227688346, 20.172628252199313, 20.185008412511035, 20.19101551912495, 20.195422532045004, 20.196442465832142, 20.213293609126556, 20.229952024365577, 20.2531918994626, 20.25965634366594, 20.26083037311469, 20.261114080997725, 20.261220498420194, 20.284071340302134, 20.293946497890627, 20.355974659673137, 20.365583864931626, 20.371233686291927, 20.398727348796562, 20.404397630676158, 20.407491995410243, 20.414676020808614, 20.418131148258688, 20.41912369509047, 20.443527690011898, 20.460409269333024, 20.466255012889008, 20.508958771391974, 20.5339999359755, 20.542631462849293, 20.56625802919016, 20.59179701614754, 20.612254303987722, 20.63698323502759, 20.646324592502946, 20.670134245278167, 20.68717015138248, 20.688010808384, 20.691483839021394, 20.696068006899427, 20.701626900196775, 20.711886835751166, 20.72436327530173, 20.733610932462657, 20.751127327577315, 20.786901683752372
139, 16.923981023346936, 17.00120327560876, 17.54352327871519, 17.65749629766003, 18.309494229272975, 18.327289747166752, 18.380455394658924, 18.561480353565276, 18.65184430025438, 18.667076067688708, 18.743604755773582, 18.77328628621032, 18.786643892575192, 18.80496417543049, 18.85097482617681, 19.041315396820572, 19.096911405208242, 19.185910825094368, 19.20703614826948, 19.279249990439205, 19.34926271996207, 19.404367711794723, 19.422578524700633, 19.424968467788887, 19.473070208621603, 19.498444664629936, 19.509630002919355, 19.519873373686337, 19.62706714537812, 19.632343593738245, 19.645018769535866, 19.65932755245247, 19.68145689178765, 19.73912490552628, 19.779067017536118, 19.80409120551592, 19.814380937416697, 19.869890614958887, 19.880914247800423, 19.901010806474297, 19.92022159473567, 19.95113304279136, 19.960607928373104, 19.98602723307845, 19.99088389697215, 19.991375433808518, 20.00347203931684, 20.00572188681213, 20.026562562511025, 20.029273668889786, 20.030333029776326, 20.06531681455621, 20.09694690935687, 20.09713806755986, 20.097140372172564, 20.102935376864323, 20.106731441336553, 20.107595520522814, 20.12757102269412, 20.13112284575535, 20.170493926312105, 20.191716418354716, 20.221670616212457, 20.24216354933445, 20.242412320457696, 20.2427489185915, 20.256087979335092, 20.25644678027918, 20.263683388578283, 20.275087591742015, 20.283053139812907, 20.28759068950114, 20.29136655408814, 20.29357762632378, 20.31199639846652, 20.323650619232666, 20.326718955154643, 20.333241429970606, 20.347520670401085, 20.349246892592586, 20.40040070592843, 20.411449197541135, 20.41146814957019, 20.421738434367363, 20.47553588132746, 20.486711469624385, 20.502252328682466, 20.507348002821622, 20.52125424366961, 20.533240459823922, 20.54099895910232, 20.545119285825866, 20.551339619699288, 20.554723999203787, 20.55932738720485, 20.584582014977048, 20.584806646407014, 20.59098512232938, 20.6069016470503, 20.615704492081612
140, 17.35261243298766, 17.389899956805344, 17.41820817736817, 17.837092947104743, 17.84465786848605, 18.053523803300408, 18.10588578020847, 18.29776701532513, 18.621248612260395, 18.6385187566626, 18.721276457809285, 18.759278470779478, 18.765161337093634, 18.848705631041366, 18.905725205122938, 18.98037933559631, 18.995315722592316, 19.02862941430165, 19.077953537143024, 19.111703258093815, 19.14308434476755, 19.159489591608484, 19.189975884410945, 19.193014562040386, 19.229085521998034, 19.243921344175725, 19.251879956515552, 19.280633790959087, 19.283219749380148, 19.317575071862308, 19.33062643242477, 19.335349275912446, 19.336242807465865, 19.358704541607253, 19.37551653625967, 19.377327096611083, 19.382062824237025, 19.40078686934684, 19.403260356473254, 19.406755609284694, 19.413361686792726, 19.444613080092985, 19.447423561094237, 19.45227212720002, 19.521589592442066, 19.57638732162066, 19.590603296134866, 19.591775537034078, 19.59564739597906, 19.595697313139613, 19.60085062109958, 19.611813583229843, 19.618169394511803, 19.630674496040058, 19.648813802471203, 19.65911896041137, 19.659928888493635, 19.745643686355972, 19.762367027628525, 19.76832295815586, 19.787526637798674, 19.817729906321937, 19.820646096930655, 19.842362841081183, 19.848475329133652, 19.872703594770524, 19.884078025680495, 19.88915761675074, 19.91632621405027, 19.92688344769673, 19.928964091588195, 19.930815828273985, 19.94693437179422, 20.013017938435976, 20.049358314311824, 20.052177394855384, 20.186819592486554, 20.22274428700712, 20.241677928922094, 20.25707751567961, 20.258355996141706, 20.25905826805702, 20.290735217788402, 20.292385675077696, 20.31321906377344, 20.329748566325858, 20.335067646254625, 20.337161105321652, 20.3420875431597, 20.34235750589139, 20.34276215317679, 20.343569268819124, 20.349946083475544, 20.35332416323219, 20.37687313857455, 20.413404701206264, 20.424112818954175, 20.424413771525966, 20.45053171091344, 20.463780643995946
